PARM, 6797813, SR1_EXTRA3, 2
PARM, 6798242, SR1_PARAMS, 10
PARM, 6800757, SERIAL0_BAUD, 115
PARM, 6802132, SERIAL1_PROTOCOL, 1
PARM, 6803598, SERIAL1_BAUD, 57
PARM, 6804992, SERIAL2_PROTOCOL, 1
PARM, 6806384, SERIAL2_BAUD, 57
PARM, 6807885, SERIAL3_PROTOCOL, 5
PARM, 6809301, SERIAL3_BAUD, 38
PARM, 6810816, SERIAL4_PROTOCOL, 5
PARM, 6811245, SERIAL4_BAUD, 38
PARM, 6813988, NAVL1_PERIOD, 8
PARM, 6814446, NAVL1_DAMPING, 0.75
PARM, 6816830, RNGFND_TYPE, 0
PARM, 6817206, RNGFND_PIN, -1
PARM, 6819668, RNGFND_SCALING, 3
PARM, 6821055, RNGFND_OFFSET, 0
PARM, 6822620, RNGFND_FUNCTION, 0
PARM, 6823033, RNGFND_MIN_CM, 20
PARM, 6825536, RNGFND_MAX_CM, 700
PARM, 6826961, RNGFND_STOP_PIN, -1
PARM, 6828484, RNGFND_SETTLE, 0
PARM, 6829928, RNGFND_RMETRIC, 1
PARM, 6831471, RNGFND_PWRRNG, 0
PARM, 6832935, RNGFND_GNDCLEAR, 10
PARM, 6834491, RNGFND2_TYPE, 0
PARM, 6835974, RNGFND2_PIN, -1
PARM, 6837611, RNGFND2_SCALING, 3
PARM, 6838348, RNGFND2_OFFSET, 0
PARM, 6840857, RNGFND2_FUNCTION, 0
PARM, 6842548, RNGFND2_MIN_CM, 20
PARM, 6843075, RNGFND2_MAX_CM, 700
PARM, 6845679, RNGFND2_STOP_PIN, -1
PARM, 6847367, RNGFND2_SETTLE, 0
PARM, 6848928, RNGFND2_RMETRIC, 1
PARM, 6850581, RNGFND2_GNDCLEAR, 10
PARM, 6852347, INS_PRODUCT_ID, 88
PARM, 6853765, INS_GYROFFS_X, -0.003221925
PARM, 6854235, INS_GYROFFS_Y, -0.009894582
PARM, 6856617, INS_GYROFFS_Z, -0.008843663
PARM, 6857139, INS_ACCSCAL_X, 1.000203
PARM, 6859530, INS_ACCSCAL_Y, 0.9884172
PARM, 6860924, INS_ACCSCAL_Z, 0.9924927
PARM, 6862460, INS_ACCOFFS_X, -0.1705608
PARM, 6863097, INS_ACCOFFS_Y, 0.06687652
PARM, 6865500, INS_ACCOFFS_Z, 0.7068294
PARM, 6866904, INS_GYRO_FILTER, 10
PARM, 6868478, INS_ACCEL_FILTER, 10
PARM, 6869890, AHRS_GPS_GAIN, 1
PARM, 6871349, AHRS_GPS_USE, 1
PARM, 6872724, AHRS_YAW_P, 0.2
PARM, 6873194, AHRS_RP_P, 0.2
PARM, 6875590, AHRS_WIND_MAX, 0
PARM, 6876124, AHRS_TRIM_X, -0.06326974
